hotkey,uid,is_validator,tv,age_blocks,blocks_since_update,invocation_count,compute_seconds,chute_diversity,avg_tps,avg_ttft,pass_rate,seconds_per_invocation,efficiency_tier,invocation_share,compute_share,weight_share,emission_share,dividends_share,stake_pct,emission_trend,invocation_trend,quality_score,delta_inv_emit,delta_inv_weight,delta_quality_weight,delta_quality_emit
5Chzt5zPWqXiYu2n1ZCV2xK9ntxDBbHQZPemYbh46X4ncDUG,166,False,0.0,101801,3134992,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5GWxMFe2MZfN6oiWrhc7yReMjfVtDWZJ3dWp1CX8eHpNttt3,228,False,0.0,161485,3077393,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5GQeKcmM3QUgtbHzJoQQ6jP4M4aaMY94LhydA6ur2TxTVfkV,98,False,0.0,388351,3191145,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5D874e4ZpGxXBzw1RLPY2sLmCBnU9nxQjfAtDYcCRGYWDmBt,160,False,0.0,131291,3137972,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,4.0231099387123713e-07,,,0.0,0.0,0.0,0.0,0.0
5CzAk2Syj8WyimTr6fQMZLp3FMjDS6cjDXF3em3vQSqDwzYB,251,False,0.0,58617,3071628,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5HpRdpAMLdxESMkewx2PVKAdv1Dvaj2VtKJoXaDwfR3bsEvV,232,False,0.0,134731,3076311,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5GWKiiudZ5AePoLA6HxH9HwF3p8Q98o1Q6tRKepsp4EouRak,18,False,0.0,341544,3378355,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5EKtvzbEvYZPRJdo42ug7mWrHdt4AurCNMs5CAefuBHfQmhq,0,False,0.0,127445,3445676,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5DP43KenyT1PCkGmAteeyN9YSFVa6ZHdZSSaEbEPqaFYHXYB,216,False,0.0,417301,3078732,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5E1qZJXapoZNvsqUM9Z2z8n17327af1CYaZ2LqxXxycXLVAE,139,False,0.0,271136,1413966,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5FmzcxcWYJk9aD12DC7GHEGCjWrUShFRUcJgub2foPPeoaFp,29,False,0.0,160564,3349897,5690,27957.78,1,66.22136921439989,0.7052964483678925,,4.9134938488576445,MID,0.00017035928143712575,0.00013644739628126195,0.003102229929473664,0.0031595335571510644,0.0,4.718880805145537e-05,,,0.0006701296460978965,0.0029891742757139385,0.002931870648036538,0.0024321002833757677,0.002489403911053168
5EEfZuY6uhJXi64eCeMWr221grq2vk4stcMsWWUorTkzkeoS,124,False,0.0,406191,3172792,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5HSrzDmYiTRf1m4YqbznRS72wy9iD1EgnX7VUKawSQ7VSQx4,38,False,0.0,355534,3342170,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5GUMh9wSyEFZvNnNdc5NvkecVnqeMco7JHwDWV4fnWigngMA,28,False,0.0,343441,3351031,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5FH66CVdsETLPdfVqmfS275fjigt211nm2mimohUwQGCKMmj,67,False,0.0,252334,3269299,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5EqBqMAvjZnNQi1jf1tpZ2Zj9dtKAVaMLon8UfAR3aqPj6qU,152,False,0.0,289225,3164946,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5GE6WGGGFS1m5htA5MJ7vWwF1XzQBJmudLuRTmCdCWosGq4j,26,False,0.0,39835,3369093,2084,23386.69,6,32.11358304064225,4.225502400000001,,11.222020153550863,SLOW,6.239520958083832e-05,0.00011413828129905257,0.0,0.0,0.0,1.8824271756600654e-11,,,0.0024387021558953054,-6.239520958083832e-05,-6.239520958083832e-05,-0.0024387021558953054,-0.0024387021558953054
5CVYgPHaVjEFbHKWEDDHEY9sUdnhbjqkmGPbTKDDrYebePdW,126,False,0.0,223256,3172435,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5HQL3o6PS6egdxSLvmyGqSGpwxh1ojXhKGjdRTHXiEDdcwZN,142,False,0.0,246157,3170634,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5EJ4p2AAD436S2R9SMya4pzRuREJg1bzme1firC9su541mSy,221,False,0.0,1072785,3078114,50895,2267.98,11,70.83055725190837,0.7336964285714286,,0.044561941251596425,FAST,0.0015238023952095809,1.1068831853529734e-05,0.00034477967752079796,0.00025947860131192316,0.0,1.2732378645295317e-05,,,0.029481695052470013,-0.0012643237938976576,-0.001179022717688783,-0.029136915374949217,-0.02922221645115809
5DG2ZXtBc7hf8cyoxm1NhshJfgYa124zMjX8gFDgxJmNM3dV,121,False,0.0,529572,3173152,10114,143432.53,4,29.37333611025404,2.436484872506277,,14.181582954320744,SLOW,0.00030281437125748503,0.0007000196460711113,0.003106559354648012,0.00317479700428706,0.0,1.471196689218483e-07,,,0.0018448480712835317,0.002871982633029575,0.002803744983390527,0.0012617112833644803,0.0013299489330035282
5DnXbsrDRfjyN3tsPLLM4aduJrV7BiZ4RruA1CpMc84ncCsH,56,False,0.0,122925,3312951,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5DCyemiY2KBd3b4hhVLGYmM99MNZgNNZk6VNPVcvrPYMXt9C,75,False,0.0,166739,3251020,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5HWEdB75oQN8WnbmuUxF9AYeZ4aXAFFLjL7WHQ7wNMmnwCv1,200,False,0.0,420095,3083171,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5GGbj2uwFXs5tVPJhmSKDxcaT4fFhbyNAky7AgUemhTjBYAp,215,False,0.0,280321,3078735,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5FZdeBT7vrCLGEKW8FDhpiT2c1hXg9E1bibQLgGShzbWbrZZ,201,False,0.0,46522,3083168,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5DUEMEBMP64qHfR8YKRBtNS338uegXdAqq4sDZN95Mi64MUV,84,True,0.9608300924301147,1978958,37,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.017625783395765225,0.017921173690044603,,,0.0,0.0,0.0,0.0,0.0
5H3jwy83dHMDB1Kuoz5h4LGrHm1o2VonvW7hrigjbkZoJiGD,118,False,0.0,4816,3173512,129595,108686.53,15,24.975002320314807,2.309888673424407,1.0,0.8386629885412246,MID,0.0038800898203592816,0.0005304424753805655,0.0,0.0,0.0,7.376143506233092e-06,,,0.007719157424521299,-0.0038800898203592816,-0.0038800898203592816,-0.007719157424521299,-0.007719157424521299
5Ci5t4vPK3eCGhFWneB58fodg3x9oS2m8seKoDApFKUqyw4e,127,True,0.9997100830078125,1274556,108,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.07451662963536125,0.07330605860289584,,,0.0,0.0,0.0,0.0,0.0
5EHeZX7U2LjtN5HykktKwP6C47qvapS22MZoHLaJHT5Zaim2,27,False,0.0,2356479,3369092,1804016,11553286.91,4,10.582592761903742,3.9751254705254513,,6.404204236547791,SLOW,0.05401245508982036,0.05638558989161108,0.037986770063835405,0.03393064321621612,0.0,2.6889600653478083e-08,,,0.02422724400000149,-0.020081811873604243,-0.016025685025984955,0.013759526063833915,0.009703399216214628
5FUgbsrUsqdaH5AusRZHhXfhcPaWAbaennkegLKPjnkc56CG,48,False,0.0,272395,3319772,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5H93dHnKR1cMaWmzcYm4d5ZtSiiRQ5QnegBR95zGqdWmB7Hs,189,False,0.0,46533,3117257,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5Cg1KVT1YzYBzVAbJPcj1oWXmWYHb2AeKvnJ4eCaR1mH5eTG,220,False,0.0,165528,3078115,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,2.901543214186733e-09,,,0.0,0.0,0.0,0.0,0.0
5HB67c61fvbJc7m5Yf6XPRS7zuDqhXMXRj9fHDSotztLSpY1,49,False,0.0,245812,3319109,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5HBK3g2PURYZ99ufLRCfoqEga6ScT8KzVerxk54BELF7hZvu,165,False,0.0,7995,3134994,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5FLLxs5z9zDkiRBW9ThT4htaVTFb5z3HG5naM1cwGW6HvLD6,72,False,0.0,350069,3253355,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5Ca55hmJgpq3xsPgp3CC741PncPnKLzQQExuSqzvQR58MfQr,157,False,0.0,39837,3138373,25905,362851.73,5,30.62066452486917,2.5645901915177935,,14.007015248021617,SLOW,0.0007755988023952096,0.0017708907429220585,0.006858203060273863,0.007005922468320091,0.0,1.2750315082053623e-06,,,0.0025868330753164065,0.0062303236659248815,0.0060826042578786535,0.004271369984957456,0.0044190893930036845
5GQcM9DVh8N4iAwDDQirL8j8VY5DJXR51QiPispRWmbwNP38,91,False,0.0,273405,3210607,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5FpxsgcX9nXBbwkGs8ZNuTXcixCPv8nBYjFQ1kgezhjAzZyx,64,False,0.0,316546,3281370,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5H3ihF7NwF4sGmCYeXFNJ4pT2HHGZJzVzxbVeBSiqAFF3Nz8,239,False,0.0,224313,3073065,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5EAZ2NmDV5Pvz9CwFpRR2p8eXeAmoiX9CcGia31gHKG8AVW9,41,False,0.0,699392,3334309,101922,635386.73,9,31.136233193545632,2.5411250517788786,,6.2340488805164735,MID,0.003051556886227545,0.003100992458634598,0.008098386580671163,0.008349105816287694,0.0,6.391366701367893e-05,,,0.004877214124571977,0.00529754893006015,0.005046829694443618,0.0032211724560991858,0.003471891691715717
5EtWcAz8m7u8J9LSRGSybSP9CxU4f4ZYswSwhJTtzfyHwguY,144,False,0.0,223609,3170274,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5EL4D2tMQJPLLkA6YhkhsZbG1TXMqP3dBzBKSAbCHwS1drvU,114,False,0.0,549465,3173568,10777,113019.49,3,39.2572894122044,2.1939421743437335,,10.487101234109678,SLOW,0.00032266467065868263,0.0005515894015739491,0.0026181214781602147,0.002732157037343191,0.0,2.054166443071195e-06,,,0.0014505612284161989,0.0024094923666845083,0.002295456807501532,0.0011675602497440158,0.001281595808926992
5D8DwsFrRhrgdoCgoXGkjcs7NtfM79rpzdSfiyJ2qYi72D85,89,False,0.0,154518,3220189,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,1.6819910400217904e-06,,,0.0,0.0,0.0,0.0,0.0
5G1NjW9YhXLadMWajvTkfcJy6up3yH2q1YzMXDTi6ijanChe,69,True,0.9991455078125,3261068,8,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.005325886508971504,0.005287550497830597,,,0.0,0.0,0.0,0.0,0.0
5DtbvembQVBN4M7R9NQogkRfte8PYMqZjUJei855UiPbaLoU,135,False,0.0,56132,3171354,11722,10548.27,1,35.68645176778708,10.452240677966103,,0.8998694761986009,MID,0.00035095808383233534,5.148062459793829e-05,0.0003715433967804033,0.0003663227312638915,0.0,1.2125429958558868e-06,,,0.0016834455123883433,1.5364647431556145e-05,2.0585312948067952e-05,-0.00131190211560794,-0.0013171227811244518
5EUhUzVw2hC5okDipfR1B2vtDErgfaFkEkK2LwjyK4qpJc3b,50,False,0.0,103242,3316721,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5DxseuXED8m813sX21yUTpTQVCkTKaXYQ8uqttTj3stoiLQH,224,False,0.0,270954,3077754,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5FtCwbG8Ztg4v2fySUphcD6BsHFkbvQ2A1jZrRVoUk2jNpif,109,False,0.0,303350,3174952,3513,15003.23,6,39.24568792643131,1.6044877336448595,,4.270774267008255,MID,0.00010517964071856287,7.32229693956e-05,0.0008981589316238139,0.0009158068281597287,0.0,6.0381223801091725e-06,,,0.0025947628642891403,0.0008106271874411658,0.000792979290905251,-0.0016966039326653263,-0.0016789560361294116
5HMe9gQobn753gZKvSnieL24aJF6QCm7QHAdHEj2f2PpXv8b,47,False,0.0,376173,3322441,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5Di4imNtTQS1qVAgF71vYQS1Xazdfg3jdBuxgmFjFU7a63sb,73,False,0.0,267377,3251747,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5CerCWxuYmRRhxS35EfXRshpzgX6xY6zqzX8b6pCECyqgWht,61,False,0.0,302851,3284735,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5ECwnUM38pQtzgtLH8AcFAhmGUk5LvHiKKQVd9zCDX2jiykC,244,False,0.0,354038,3072354,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5GQjgqKPGb76jY1MmmxCJTTaAkUEDXMAkX4h39v247bFnLph,122,False,0.0,182009,3173149,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5CCzhyifft3ei1Z5Z7xF8RnUZZXg2JoJTfxfrqpyRRCLGxov,66,False,0.0,65529,3276537,44,4.18,2,0.0,0.0,,0.09499999999999999,FAST,1.317365269461078e-06,2.0400407917069057e-08,2.6763719259605323e-05,1.526344713599548e-05,0.0,2.17552469469481e-06,,,0.012526401984448066,1.39460818665344e-05,2.5446353990144245e-05,-0.01249963826518846,-0.012511138537312071
5CSng9xqwnpdDjMvYM6sSdUkGX599cj5Xo3sqKNpUatgRXkr,14,False,0.0,640678,3378831,1380481,9695166.96,46,20.42677465887421,3.0366483446063333,1.0,7.023035420262938,SLOW,0.04133176646706587,0.04731707196365799,0.09624233445754074,0.09829659769262555,0.0,0.0,,,0.03618140042615889,0.05696483122555968,0.05491056799047487,0.06006093403138185,0.062115197266466665
5Fk6jksEEuQyJyJec6CHW3qwNMGP9fuiwVzguVhUdhjZyyLY,12,False,0.0,439147,3378838,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5CChYaencw5dp1gVkE1mjLVTpZBMt2ZjJQbxisUbzma6HHwU,194,False,0.0,221897,3100767,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5FecqXhFaDH1b3aHUicugyf2W6iu2eqnXreDQvZkEvtGwv2V,123,False,0.0,417439,3172795,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5HE7d4Ws9sV1n7WCVKoZLyf6j5nRHvLhV2A5FurCta46A6Ey,227,False,0.0,354353,3077394,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5E5DrPjvzmSeuff5i8tfNcG7MUcqJDLP2b7gXB62A85S48Ro,57,False,0.0,154292,3309200,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5Epwbyif7k8Gi2dioBo5yy6ppi9aL5BsBisH6yyQyc7poRmQ,138,False,0.0,346984,3170995,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5E2KK6DQv8VjgunR9QZfbTCTBuaq3Zf7gG4KcDzaR8mKitKR,19,False,0.0,19519,2393943,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5HBYrtiUR8pRGj4ZvU2qbWoKKchrHqnHHWio3JbpSt71jpxL,60,False,0.0,354714,3286874,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5Ek5RajKWP9i3jf4t57Zg5AgNCNn7qF3zMSndTsqMdXFh1rc,105,False,0.0,68153,3175130,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5DhzqmmkD99d8MFbEEFgtQYSUWyYHRLNJKpVjYQFn5d6hJsv,148,False,0.0,138328,3169910,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5CaMWsE9urva1TT4xLTK2oBTpdni7oQibqrq5uXojdcLtmvv,242,False,0.0,139552,3072422,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,4.349060996682881e-09,,,0.0,0.0,0.0,0.0,0.0
5DvibLM6VQ6QrG19D3bCEJcTxwsEcUN1ryji5VGFMzDkm1jL,147,False,0.0,205122,3169915,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5Cw4iiyjvNb31kw9dT6Zb2ofZTiWy3zhw5sfqLaLjPfTMm1H,16,False,0.0,1068968,3378711,10311056,74772676.82,21,14.994450917328244,5.076194891091692,,7.251699226538968,SLOW,0.308714251497006,0.3649265809041086,0.17950111640131883,0.18407716593895682,0.0,0.0,,,0.14878323083020198,-0.12463708555804917,-0.12921313509568716,0.03071788557111685,0.03529393510875484
5GzhWTXprfo9BVL6rpLSEnnnmeTc6jHUvtXJknut6sER6orc,130,False,0.0,355076,3172074,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5HH7PpodoTBiTjRWmebNaDVd75MBbbgFQKziYwnKPsZa4FAE,190,False,0.0,76440,3110355,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5CypZ9mEKzfKXBfwBknNyigYtLZ8o5uPgNmQpfoDxt1iczVX,176,False,0.0,459670,3131586,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,2.87575728477229e-07,,,0.0,0.0,0.0,0.0,0.0
5CkrWmAwCRNuN6qNj6rYWPeWEQUk7y6jC1kUQ8y5kie3xDwi,154,False,0.0,39836,3142723,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5E4mJZeR9odAPtsjTg2wGuGrqtonsnzF3Sp4XeiHs7Pj1AGm,172,False,0.0,154107,3133551,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5FcXdhSJmAjZtT81AJ2mPUrSexGm9cKPA2Bctp3tgsAA6BK6,170,False,0.0,17991,3134282,12,0.53,1,0.0,0.0,,0.04416666666666667,FAST,3.592814371257485e-07,2.5866545923556465e-09,3.935841067589018e-07,0.0,0.0,0.0,,,0.02567780848609582,-3.592814371257485e-07,3.430266963315329e-08,-0.025677414901989062,-0.02567780848609582
5FqcdX3ZQNRoaVxRPcKu2ZoJSDF2RpTXoSLManiSMGkssdbr,88,False,0.0,339717,3223186,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5HbH7y5UzirwtyJyGkD4bwK84BPkFGYMiB81vjrtsVMxu2kZ,108,False,0.0,51280,3174955,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5H9GwKiPtCX9hmJpZdHvSbfC95c77U9LXcXzefvm2ciQLfh9,110,False,0.0,101636,3174947,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5FkJZyYGYfXcjZ5x6hwvE7inyu1q9eHH5f3Bj4Rv6pLf8ars,44,False,0.0,216779,3326204,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5FNG5G4BV4FSQM3aEgzjVfzaPuF9dTRMVDg5nv39PczjaAUz,204,False,0.0,188969,3082567,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5FggVB3kafX8s3RWU7DfRiWEyXEK3TpppFXJQDoY6f9hUisf,10,False,0.0,154797,3380975,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5C51kstnwjx7VXRtvfJdv3ETCuuaG8c88GTw8PzgfQxH43it,77,False,0.0,29579,3249827,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5ES8dbR82DueBMDUo15BxHUSmtwMjy2WUnbTjsEArK4Cdxk5,25,False,0.0,272344,3369094,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5EKtUn8iLXSGcLQwVLXfdu8rNjLUkpQKAjjUCCdYYTHPe5zH,115,False,0.0,272499,3173566,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5HTouVdG57WTnNM6nXckpXbBiwL2EJwxRd3qKKeuMHnzf6ua,230,False,0.0,184405,696513,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5FFZeTm3bXete1rXq27MuvH1MgFB1YsWafQvHuDNRjfRQ8BW,132,False,0.0,334905,3171715,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5DvcFNQJ4svqFbeZ5SWDCbny1Tzp9GbafsTKXcKxX4z4Naya,214,False,0.0,298124,3078739,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,1.1208870153884643e-07,,,0.0,0.0,0.0,0.0,0.0
5DXfJKuHEW8F3q6aVqVrykc8jNKvnvXo2tjZ9pqHnHj5wKaY,22,False,0.0,654666,3377990,307,13.64,2,0.0,0.0,,0.0444299674267101,FAST,9.191616766467065e-06,6.656975215043588e-08,2.7157303366364223e-05,1.526344713599548e-05,0.0,3.956429431410989e-05,,,0.025912293247207212,6.0718303695284134e-06,1.7965686599897158e-05,-0.02588513594384085,-0.025897029800071216
5HYoY2cdf5SXYb6jLQxsWkFS9AUC2h4nSZzMLv9fAiCcsWN5,95,False,0.0,509825,3204092,23336,318522.53,2,30.875995749978678,2.6630694339622667,,13.649405639355503,SLOW,0.0006986826347305389,0.0015545429528174325,0.006442971827643223,0.006563282268478056,0.0,5.189751024002327e-06,,,0.0013692478454371702,0.005864599633747517,0.005744289192912684,0.005073723982206052,0.0051940344230408855
5FNo2V8x8veRddGgCNAC5Qj32kwU45awZLaH8VkkZPimtJpw,208,False,0.0,452645,3082075,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5DnnRTb6mcprDgxJ5bt2fGiPRhdSg4RjhHCQ3oLGV6aYvnqp,100,False,0.0,48718,3182655,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5DZeSzvNMsaKws1STzoXa2JzsEuSwJc21czbAS98U5wcaRKc,203,False,0.0,189336,3082571,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5GrtPYksRabVGpd9z1V9pe1GXGcrXtvzTs5EiDTBBfkf5Ywh,9,False,0.0,355075,3381996,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5DUV6xhArS6fG2WB3W6ypFHZLaBg4ccJesCkCvCs1TqK9b1Q,249,False,0.0,154555,3071990,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
