uid,hotkey,hotkey_short,name,stake,div,incentive,emission,tv,consensus,take,take_known,is_ghost,staleness_blocks,staleness_hours,stale_flag,your_yield,top1_pct,top3_pct,conc_flag,nominator_count,self_stake_pct,subnet_count
30,5FFM6Nvvm78GqyMratgXXvjbqZPi7SHgSQ81nyS96jBuUWgt,5FFM6Nvv...,,36114.61328125,0.0,0.03663691133260727,0.20386555790901184,0.09050125628709793,0.03028915822505951,0.179995422293431,True,True,3202632,10675.44,STALE,0.0,0.5060618147491596,0.9986208670527528,HIGH,27,0.0,1
52,5CoZxgtfhcJKX2HmkwnsN18KbaT9aih9eF3b6qVPTgAUbifj,5CoZxgtf...,,28993.142578125,0.0,0.011459525674581528,0.06380008906126022,0.0,0.009292744100093842,0.179995422293431,True,True,3514493,11714.976666666667,STALE,0.0,0.3038478016814472,0.713716311186679,MODERATE,156,0.005676331948140479,1
31,5Fq5v71D4LX8Db1xsmRSy6udQThcZ8sFDqxQFwnUZ1BuqY5A,5Fq5v71D...,,28908.0234375,0.0,0.022812237963080406,0.12700104713439941,0.00013733119703829288,0.018493935465812683,0.07998779278248264,True,True,3096403,10321.343333333334,STALE,0.0,0.2276339999295848,0.5502654862497708,DISTRIBUTED,62,0.03564753349170653,1
53,5F2NCTUugqBHMPp5UyGjGMV9a94a2Eh6JDPBUFzWL2Zabjz8,5F2NCTUu...,,20817.21484375,0.0,0.0,0.0,0.0,0.0,0.0899977111467155,True,True,6316737,21055.79,STALE,0.0,0.1143732898635088,0.1792175888255578,DISTRIBUTED,724,0.0,1
41,5GmvyePN9aYErXBBhBnxZKGoGk4LKZApE4NkaSzW62CYCYNA,5GmvyePN...,,7720.84765625,0.0,0.013550011441111565,0.07541696727275848,0.21393148601055145,0.009292744100093842,0.0899977111467155,True,True,3095775,10319.25,STALE,0.0,0.34185266976683776,0.44448366768732805,MODERATE,284,0.0,1
59,5EtUYRu7sFqs9obCrN6JSNTnAAcpk98oJ27YV2EF9gC4tvzs,5EtUYRu7...,,4652.26123046875,0.0,0.0,0.0,0.14592202007770538,0.0,0.09999237048905166,True,True,3421205,11404.016666666666,STALE,0.0,0.4998145284378526,0.9352991503769849,MODERATE,5,0.0,22
60,5DM7CPqPKtMSADhFKYsstsCS4Tm4Kd6PMXoh6DdqY4MtxmtX,5DM7CPqP...,,4200.83984375,0.0,0.0,0.0,0.1743648499250412,0.0,0.179995422293431,True,True,3270700,10902.333333333334,STALE,0.0,0.20008143972955886,0.5074350719821162,DISTRIBUTED,104,0.0,1
37,5FFSBkNiymQWHaxc8dTmfTT7iHoz6YDexVG4xR2yLrffVR86,5FFSBkNi...,,2028.666748046875,0.0,0.0,0.0,0.009292744100093842,0.0,0.013550011444266423,True,True,5202992,17343.306666666667,STALE,0.0,0.5464929141090332,0.8209944668346295,HIGH,17,0.0,1
45,5ELREhApbCahM7FyGLM1V9WDsnnjCRmMCJTmtQD51oAEqwVh,5ELREhAp...,,1856.272705078125,0.0,0.0057068741880357265,0.031828105449676514,0.0,0.0045929658226668835,0.0899977111467155,True,True,3220185,10733.95,STALE,0.0,0.23326806040158593,0.4432532173258082,DISTRIBUTED,116,0.006704082548908565,1
48,5HeKSHGdsRCwVgyrHchijnZJnq4wiv6GqoDLNah8R5WMfnLB,5HeKSHGd...,,1696.18505859375,0.0,0.005035477224737406,0.02806404046714306,0.10428015887737274,0.00428778538480401,0.179995422293431,True,True,6411602,21372.006666666668,STALE,0.0,0.9093821578712166,0.9424587866157984,HIGH,45,6.208829477736761e-05,1
46,5HpmskNwfgBSqsiJ8GoYazEXNP89eppotYZqfnRnE87kxaWG,5HpmskNw...,,1091.0208740234375,0.0,0.0,0.0,0.0,0.0,0.09999237048905166,True,True,5839578,19465.26,STALE,0.0,0.9738647573675114,0.9878207462263501,HIGH,9,0.0,1
16,5HZ7yqdZhZdFpvqz6mrXeiMazszseDyusP6bLiLKEx4TKvif,5HZ7yqdZ...,,1063.211669921875,0.0,0.0,0.0,0.036987870931625366,0.0,0.0899977111467155,True,True,5630349,18767.83,STALE,0.0,0.9941364869373375,0.9996161769764902,HIGH,5,0.0,1
57,5G9mJMfD12NxF3oXuTrLuCQHyQeJfMkHKHbPncDnGbTn423v,5G9mJMfD...,,1003.6463012695312,0.0,0.0,0.0,0.048325322568416595,0.0,0.179995422293431,True,True,5183562,17278.54,STALE,0.0,0.997614279263762,1.0,HIGH,2,0.0,1
